FID,poi_id,site_id,state_abbr,latitude,longitude,source_lay,descriptio,location_d,site_resul,investigat,notes,validation
2165,2781,3455,FL,28.360486,-80.746671,beacons_kml,"AIRWAY BEACON 18 NEAR COCOA

Associated with Cocoa Intermediate Field
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AK5765</a></p>", , ,FIR,,
4336,5179,3455,FL,28.38204,-80.745444,Orlando Sectional Aeronautical Chart,18, , ,FIR,,
2170,2786,3456,FL,28.619094,-80.831412,beacons_kml,"AIRWAY BCN 20 NEAR TITUSVILLE<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AK6375</a></p>", , ,FIR,,
4331,5173,3456,FL,28.631194,-80.836188,Orlando Sectional Aeronautical Chart,20, , ,FIR,,
2158,2774,3457,FL,27.979194,-82.52625,beacons_kml,"TAMPA DREW APT AWY BCN<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AG2081</a></p>", , ,FIR,,
4296,5129,3457,FL,27.982708,-82.518035,Miami Sectional Aeronautical Chart,TAMPA INTNL 26 L H 70, , ,FIR,,
4341,5185,3457,FL,28.161439,-82.459404,Orlando Sectional Aeronautical Chart,70, , ,FIR,,
2177,2793,3458,FL,29.173278,-81.068722,beacons_kml,"AIRWAY BCN 24 AT STA DAYPORT<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AQ2117</a></p>", , ,FIR,,
4322,5164,3458,FL,29.19404,-81.050139,Orlando Sectional Aeronautical Chart,DAYTONA BEACH 34 L H 41, , ,FIR,,
2176,2792,3459,FL,29.474028,-81.126056,beacons_kml,"<img src=file:///G:/Aviation/History/Beacons/Images/FlagerBeach_FL_37topo.jpg/>FLAGLER BEACH AIRWAY BEACON 26<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AQ2101</a></p>", , ,FIR,,
4321,5162,3459,FL,29.470304,-81.12844,Orlando Sectional Aeronautical Chart,26, , ,FIR,,
2193,2809,3460,GA,30.936472,-81.507361,beacons_kml,"AIRWAY BEACON 3<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BC2261</a></p>", , ,FIR,,
4356,5206,3460,GA,30.934973,-81.513759,Jacksonville Sectional Aeronautical Chart,3, , ,FIR,,
2219,2835,3461,GA,31.165694,-81.386389,beacons_kml,"AVIATION BCN 5<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BR1323</a></p>", , ,FIR,,
4351,5200,3461,GA,31.149181,-81.39066,Jacksonville Sectional Aeronautical Chart,BRUNSWICK RADIO 230 SSI, , ,FIR,,
2221,2837,3462,GA,31.293889,-81.347472,beacons_kml,"AIRWAY BEACON 6<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BR1419</a></p>", , ,FIR,,
4350,5199,3462,GA,31.294711,-81.350249,Jacksonville Sectional Aeronautical Chart,6, , ,FIR,,
2220,2836,3463,GA,31.477948,-81.345449,beacons_kml,"AVIATION BCN 7<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BR1375</a></p>", , ,FIR,,
4345,5192,3463,GA,31.478054,-81.347561,Jacksonville Sectional Aeronautical Chart,7, , ,FIR,,
2218,2834,3464,GA,31.620667,-81.270861,beacons_kml,"AVIATION BCN 8<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BR1182</a></p>", , ,FIR,,
4344,5191,3464,GA,31.641358,-81.266585,Jacksonville Sectional Aeronautical Chart,8, , ,FIR,,
2216,2832,3465,GA,31.766639,-81.228167,beacons_kml,"AVIATION BEACON 9<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BR1073</a></p>", , ,FIR,,
4343,5190,3465,GA,31.766016,-81.227799,Jacksonville Sectional Aeronautical Chart,9, , ,FIR,,
2420,3036,3466,SC,34.064747,-79.759964,beacons_kml,"AIR BEACON J R 28<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EB2807</a></p>", , ,FIR,,
4529,5447,3466,SC,34.069015,-79.758202,Charlotte Sectional Aeronautical Chart,28, , ,FIR,,
4527,5444,3467,SC,34.345325,-79.4882,Charlotte Sectional Aeronautical Chart,30, , ,FIR,,
2222,2838,3468,GA,31.905194,-82.846485,beacons_kml,"MIAMI ATLANTA AWY BCN 46<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BS1645</a></p>", , ,FIR,,
4342,5187,3468,GA,31.901436,-82.863566,Jacksonville Sectional Aeronautical Chart,46, , ,FIR,,
2223,2839,3469,AL,31.0423,-85.30681,beacons_kml,"MEMPHIS TAMPA AIRWAY BCN 41<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BT2097</a></p>", , ,FIR,,
4383,5242,3469,AL,31.0366,-85.306716,Mobile Sectional Aeronautical Chart,41, , ,FIR,,
2224,2840,3470,AL,31.620609,-85.68796,beacons_kml,"MEMPHIS TAMPA AIRWAY BCN 37<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BT2172</a></p>", , ,FIR,,
4376,5234,3470,AL,31.612266,-85.691153,Mobile Sectional Aeronautical Chart,37, , ,FIR,,
2225,2841,3471,AL,31.817155,-85.82927,beacons_kml,"MEMPHIS TAMPA AIRWAY BCN 35<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BT2183</a></p>", , ,FIR,,
4373,5229,3471,AL,31.81272,-85.833574,Mobile Sectional Aeronautical Chart,35, , ,FIR,,
2288,2904,3472,AL,32.400222,-87.039917,beacons_kml,"AVIATION BEACON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=CN3042</a></p>", , ,FIR,,
4467,5349,3472,AL,32.350856,-86.986266,Birmingham Sectional Aeronautical Chart,TOWER 219 126.18, , ,FIR,,
2339,2955,3473,GA,33.058861,-83.947806,beacons_kml,"FORSYTH AVIATION BEACON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DF2493</a></p>", , ,FIR,,
4440,5319,3473,GA,33.240834,-84.016863,Birmingham Sectional Aeronautical Chart,57, , ,FIR,,
2344,2960,3474,GA,33.182818,-84.943905,beacons_kml,"NEW ORLEANS ATLANTA AWY BCN 38<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG3089</a></p>", , ,FIR,,
4442,5321,3474,GA,33.178601,-84.943807,Birmingham Sectional Aeronautical Chart,38, , ,FIR,,
2345,2961,3475,GA,33.321059,-84.777881,beacons_kml,"NEW ORLEANS ATLANTA AWY BCN 39<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG3130</a></p>", , ,FIR,,
4438,5316,3475,GA,33.324123,-84.77021,Birmingham Sectional Aeronautical Chart,39, , ,FIR,,
2341,2957,3476,GA,33.511595,-84.301632,beacons_kml,"MIAMI ATLANTA AIRWAY BEACON 60<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG2627</a></p>", , ,FIR,,
4416,5288,3476,GA,33.515034,-84.302761,Birmingham Sectional Aeronautical Chart,60, , ,FIR,,
2340,2956,3477,GA,33.805944,-84.14625,beacons_kml,"STONE MOUNTAIN AIR BEACON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG2532</a></p>", , ,FIR,,
4414,5284,3477,GA,33.804674,-84.148348,Birmingham Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
2347,2963,3478,GA,33.660639,-84.61875,beacons_kml,"FORT WORTH ATLANTA AWY BCN 77<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG3237</a></p>", , ,FIR,,
4417,5291,3478,GA,33.65073,-84.423015,Birmingham Sectional Aeronautical Chart,TOWER 278 119.1 126.18, , ,FIR,,
2348,2964,3479,GA,33.578695,-84.547869,beacons_kml,"NEW ORLEANS AWY BCN 41<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG3248</a></p>", , ,FIR,,
4418,5293,3479,GA,33.588964,-84.542334,Birmingham Sectional Aeronautical Chart,41, , ,FIR,,
2349,2965,3480,GA,33.672861,-84.805083,beacons_kml,"FORT WORTH ATLANTA AWY BCN 76<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG3279</a></p>", , ,FIR,,
4419,5294,3480,GA,33.681144,-84.799221,Birmingham Sectional Aeronautical Chart,76, , ,FIR,,
2351,2967,3481,GA,33.674083,-85.12225,beacons_kml,"FORT WORTH ATLANTA AWY BCN 74<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG3379</a></p>", , ,FIR,,
4420,5295,3481,GA,33.68442,-85.129102,Birmingham Sectional Aeronautical Chart,74, , ,FIR,,
2342,2958,3482,GA,33.774236,-84.493903,beacons_kml,"ATLANTA NASHVILLE AWY BCN 1<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG2776</a></p>", , ,FIR,,
4410,5278,3482,GA,33.807014,-84.503965,Birmingham Sectional Aeronautical Chart,1, , ,FIR,,
2346,2962,3483,GA,33.976366,-84.579179,beacons_kml,"ATLANTA NASHVILLE AWY BCN 2<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DG3171</a></p>", , ,FIR,,
4411,5279,3483,GA,33.972189,-84.580236,Birmingham Sectional Aeronautical Chart,2, , ,FIR,,
2428,3044,3484,GA,34.137541,-84.728844,beacons_kml,"ATLANTA NASHVILLE AWY BCN 3<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EE1781</a></p>", , ,FIR,,
4585,5517,3484,GA,34.142589,-84.735032,Chattanooga Sectional Aeronautical Chart,3, , ,FIR,,
2357,2973,3485,AL,33.484794,-86.959468,beacons_kml,"FORT WORTH ATLANTA AWY BCN 63<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DH2490</a></p>", , ,FIR,,
4436,5314,3485,AL,33.47994,-86.960998,Birmingham Sectional Aeronautical Chart,63, , ,FIR,,
2359,2975,3486,AL,33.536921,-86.667855,beacons_kml,"FORT WORTH ATLANTA AWY BCN 65<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DH2499</a></p>", , ,FIR,,
4429,5305,3486,AL,33.563229,-86.698029,Birmingham Sectional Aeronautical Chart,65, , ,FIR,,
2360,2976,3487,AL,33.545159,-86.716627,beacons_kml,"FORT WORTH ATLANTA AWY BCN RED<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=DH2502</a></p>", , ,FIR,,
4430,5306,3487,AL,33.56978,-86.74716,Birmingham Sectional Aeronautical Chart,TOWER 278 118.7 126.18, , ,FIR,,
2422,3038,3488,GA,34.226204,-83.266697,beacons_kml,"ATLANTA NY AWY BCN 7<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=ED1566</a></p>", , ,FIR,,
4530,5448,3488,GA,34.222941,-83.261076,Charlotte Sectional Aeronautical Chart,7, , ,FIR,,
2421,3037,3489,GA,34.30675,-83.100861,beacons_kml,"ATLANTA NY AWY BCN 8<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=ED1479</a></p>", , ,FIR,,
4525,5442,3489,GA,34.299904,-83.094953,Charlotte Sectional Aeronautical Chart,8, , ,FIR,,
2178,2794,3490,SC,34.49506,-82.714437,beacons_kml, , , ,FIR,,
4524,5441,3490,SC,34.494625,-82.705932,Charlotte Sectional Aeronautical Chart,ANDERSON RADIO, , ,FIR,,
2426,3042,3491,SC,34.611173,-82.504287,beacons_kml,"ATLANTA NEW YORK AWY BCN 12<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=ED2570</a></p>", , ,FIR,,
4523,5440,3491,SC,34.609439,-82.502379,Charlotte Sectional Aeronautical Chart,12, , ,FIR,,
2424,3040,3492,SC,34.858917,-82.334583,beacons_kml,"ATLANTA NEW YORK AWY BCN 13B<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=ED2158</a></p>", , ,FIR,,
4515,5430,3492,SC,34.849252,-82.346425,Charlotte Sectional Aeronautical Chart,GREENVILLE 1049, , ,FIR,,
2425,3041,3493,SC,34.760444,-82.274389,beacons_kml,"ATLANTA NEW YORK AWY BCN 13A<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=ED2159</a></p>", , ,FIR,,
4516,5432,3493,SC,34.753375,-82.365514,Charlotte Sectional Aeronautical Chart,TOWER 272 126.18, , ,FIR,,
2423,3039,3494,SC,34.820878,-82.097815,beacons_kml,"ATLANTA NEW YORK AWY BCN 14<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=ED1955</a></p>", , ,FIR,,
4517,5433,3494,SC,34.820537,-82.093928,Charlotte Sectional Aeronautical Chart,14, , ,FIR,,
2484,3100,3495,SC,35.004982,-81.798542,beacons_kml,"ATLANTA NEW YORK AWY BCN 16<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FA3290</a></p>", , ,FIR,,
4518,5435,3495,SC,34.918099,-81.95072,Charlotte Sectional Aeronautical Chart,SPARTANBURG, , ,FIR,,
2483,3099,3496,SC,35.091565,-81.663143,beacons_kml,"ATLANTA NEW YORK AWY BCN 17<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FA3277</a></p>", , ,FIR,,
4514,5428,3496,SC,35.088027,-81.650674,Charlotte Sectional Aeronautical Chart,17, , ,FIR,,
2482,3098,3497,SC,35.137112,-81.502819,beacons_kml,"ATLANTA NEW YORK 188 MI AWY BN<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FA3272</a></p>", , ,FIR,,
2481,3097,3498,SC,35.12129,-81.489122,beacons_kml,"ATLANTA NEW YORK AWY BCN 18<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FA3231</a></p>", , ,FIR,,
4513,5427,3498,SC,35.138271,-81.496116,Charlotte Sectional Aeronautical Chart,18, , ,FIR,,
2480,3096,3499,NC,35.207735,-81.312526,beacons_kml,"KINGS MTN AWY BCN<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FA3230</a></p>", , ,FIR,,
4512,5426,3499,NC,35.20652,-81.304976,Charlotte Sectional Aeronautical Chart,19, , ,FIR,,
2179,2795,3500,NC,35.200783,-81.153501,beacons_kml, , , ,FIR,,
4504,5416,3500,NC,35.315305,-81.201017,Charlotte Sectional Aeronautical Chart,20, , ,FIR,,
2478,3094,3501,NC,35.226425,-80.84473,beacons_kml,"CHARLOTTE NC NAT BANK BLDG BCN<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FA2431</a></p>", , ,FIR,,
4511,5425,3501,NC,35.213282,-80.93942,Charlotte Sectional Aeronautical Chart,TOWER 396 118.9 126.18, , ,FIR,,
2485,3101,3502,NC,35.48502,-81.162488,beacons_kml,"LINCOLN CO AIRPORT BEACON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FA5001</a></p>", , ,NFIR,,
4505,5417,3502,NC,35.439618,-80.99648,Charlotte Sectional Aeronautical Chart,22, , ,NFIR,,
2418,3034,3503,NC,34.966028,-78.93675,beacons_kml,"JACKSONVILLE WASH AWY BCN 36<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EB2545</a></p>", , ,FIR,,
4520,5437,3503,NC,34.968558,-78.936092,Charlotte Sectional Aeronautical Chart,36, , ,FIR,,
2475,3091,3504,NC,35.357167,-78.798778,beacons_kml,"JACKSONVILLE WASH AWY BCN 39<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EZ4926</a></p>", , ,FIR,,
4507,5419,3504,NC,35.350919,-78.798817,Charlotte Sectional Aeronautical Chart,39, , ,FIR,,
2476,3092,3505,NC,35.734245,-78.65172,beacons_kml,"RALEIGH GREEN AND WHITE AWY BN<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EZ5306</a></p>", , ,FIR,,
4499,5409,3505,NC,35.787551,-78.765759,Charlotte Sectional Aeronautical Chart,WPTF 680, , ,FIR,,
4488,5383,3506,VA,36.903037,-76.201199,Norfolk Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
2567,3183,3507,VA,36.966071,-76.224012,beacons_kml,"AIRPLANE SPEED COURSE E BCN<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FX3013</a></p>", , ,FIR,,
2568,3184,3507,VA,36.979167,-76.284278,beacons_kml,"AIRPLANE SPEED COURSE W BCN<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FX3172</a></p>", , ,FIR,,
4487,5381,3507,VA,36.937995,-76.287699,Norfolk Sectional Aeronautical Chart,CHAMBERS (NAVY), , ,FIR,,
2645,3261,3508,VA,37.280978,-76.391896,beacons_kml,"NORFOLK WASHINGTON AWY BCN 2<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=GV4330</a></p>", , ,FIR,,
4481,5370,3508,VA,37.279455,-76.387375,Norfolk Sectional Aeronautical Chart,2, , ,FIR,,
2644,3260,3509,VA,37.550701,-76.472711,beacons_kml,"WASHINGTON NORFOLK AWY BCN 4<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=GV3720</a></p>", , ,FIR,,
4476,5363,3509,VA,37.551754,-76.470154,Norfolk Sectional Aeronautical Chart,4, , ,FIR,,
2646,3262,3510,VA,37.754339,-76.571903,beacons_kml,"WASHINGTON NORFOLK AWY BCN 6<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=GV4740</a></p>", , ,FIR,,
4474,5360,3510,VA,37.753658,-76.564696,Norfolk Sectional Aeronautical Chart,6, , ,FIR,,
2655,3271,3511,VA,37.036752,-77.651565,beacons_kml,AIRWAY BCN 52 WHITE LIGHT, , ,FIR,,
4484,5374,3511,VA,37.043768,-77.649299,Norfolk Sectional Aeronautical Chart,52, , ,FIR,,
2654,3270,3512,VA,37.201058,-77.502515,beacons_kml,"AIRWAY BEACON 53<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=GV5648</a></p>", , ,FIR,,
4483,5373,3512,VA,37.205565,-77.509016,Norfolk Sectional Aeronautical Chart,53, , ,FIR,,
2656,3272,3513,VA,37.247861,-77.805944,beacons_kml,"MANNBORO AIRWAY BEACON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=GV5660</a></p>", , ,FIR,,
4479,5367,3513,VA,37.253799,-77.801083,Norfolk Sectional Aeronautical Chart,44, , ,FIR,,
2650,3266,3514,VA,37.352882,-77.421934,beacons_kml,"Beacon 54

SUNSET MEMORIAL PARK AWY BCN", , ,FIR,,
4480,5369,3514,VA,37.35343,-77.420415,Norfolk Sectional Aeronautical Chart,54, , ,FIR,,
2648,3264,3515,VA,37.539385,-77.430629,beacons_kml,"RICHMOND MEDICAL COLLEGE BCN<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=GV5266</a></p>", , ,FIR,,
4478,5366,3515,VA,37.539723,-77.427896,Norfolk Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
4477,5364,3516,VA,37.512747,-77.322193,Norfolk Sectional Aeronautical Chart,BYRD 167 L H 51, , ,FIR,,
2743,3359,3517,VA,38.229074,-77.961707,beacons_kml,"UNIONVILLE AIRWAY BEACON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HV5522</a></p>", , ,FIR,,
4804,5797,3517,VA,38.075182,-78.154263,Huntington Sectional Aeronautical Chart,51, , ,FIR,,
6196,7684,3517,VA,38.222853,-77.964126,"Washington, DC Sectional Aeronautical Chart",53, , ,FIR,,
2751,3367,3518,VA,38.9592,-78.022577,beacons_kml,"AIRWAY BEACON 35<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HW3241</a></p>", , ,FIR,,
4792,5782,3518,VA,38.95629,-78.026546,Huntington Sectional Aeronautical Chart,35, , ,FIR,,
2752,3368,3519,VA,38.960261,-78.330937,beacons_kml,"AIRWAY BCN 34 3 MI S STRASBURG<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HW3281</a></p>", , ,FIR,,
4791,5781,3519,VA,38.961464,-78.334875,Huntington Sectional Aeronautical Chart,34, , ,FIR,,
2753,3369,3520,VA,38.978402,-78.631618,beacons_kml,"AIRWAY BCN 32 TWO MI E PERRY<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HW3399</a></p>", , ,FIR,,
4790,5780,3520,WV,38.977749,-78.637711,Huntington Sectional Aeronautical Chart,32, , ,FIR,,
2840,3456,3521,MD,39.0262,-76.818089,beacons_kml,"AIRWAY BCN 57 B 1933<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=JV5862</a></p>", , ,FIR,,
2841,3457,3521,MD,39.03788,-76.862559,beacons_kml,"NEW YORK WASH AIRWAY BCN 57B<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=JV5881</a></p>", , ,FIR,,
6173,7647,3521,MD,39.044741,-76.860054,"Washington, DC Sectional Aeronautical Chart",57B, , ,FIR,,
2758,3374,3522,WV,38.882117,-79.854237,beacons_kml,"AWY BCN E OF ELKINS MUN APT<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HW3589</a></p>", , ,FIR,,
4786,5776,3522,WV,38.900573,-79.855767,Huntington Sectional Aeronautical Chart,ELKINS 1988 L H 45, , ,FIR,,
2762,3378,3523,WV,38.680885,-80.660398,beacons_kml,"AIRWAY BEACON 21<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HX2936</a></p>", , ,FIR,,
4794,5784,3523,WV,38.69027,-80.649635,Huntington Sectional Aeronautical Chart,31, , ,FIR,,
3260,3876,3524,PA,42.078001,-80.185133,beacons_kml,"AIRPORT BEACON PORT ERIE<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=ND0230</a></p>", , ,NFIR,,
5265,6410,3524,PA,42.086901,-80.173735,Detroit Sectional Aeronautical Chart,PORT ERIE 735, , ,NFIR,,
2097,2713,3525,NY,42.492323,-79.281455,beacons_kml, , , ,FIR,,
5261,6406,3525,NY,42.49615,-79.265067,Detroit Sectional Aeronautical Chart,DUNKIRK RADIO, , ,FIR,,
3322,3938,3526,NY,43.154493,-77.604778,beacons_kml,"XEROX TOWER SW ATOL<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=OF1987</a></p>", , ,FIR,,
3323,3939,3526,NY,43.154592,-77.604821,beacons_kml,"XEROX TOWER NW ATOL<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=OF1988</a></p>", , ,FIR,,
3324,3940,3526,NY,43.154539,-77.60458,beacons_kml,"XEROX TOWER SE ATOL<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=OF1989</a></p>", , ,FIR,,
3325,3941,3526,NY,43.154638,-77.604623,beacons_kml,"XEROX TOWER NE ATOL<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=OF1990</a></p>", , ,FIR,,
2164,2780,3527,NY,43.170333,-75.316361,beacons_kml,"UTICA MUN APT AIRWAY BEACON 36<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AI8497</a></p>", , ,FIR,,
4866,5892,3527,NY,43.172277,-75.30696,Albany Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
3249,3865,3528,NY,42.974582,-74.693998,beacons_kml,"FORT PLAIN AIRWAY BEACON 39<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=NA2090</a></p>", , ,FIR,,
4880,5910,3528,NY,42.970342,-74.701827,Albany Sectional Aeronautical Chart,39B, , ,FIR,,
4967,6030,3529,PA,41.474259,-75.773195,New York Sectional Aeronautical Chart,18A, , ,FIR,,
4968,6031,3529,PA,41.471129,-75.759114,New York Sectional Aeronautical Chart,18A, , ,FIR,,
4969,6032,3529,PA,41.478561,-75.754811,New York Sectional Aeronautical Chart,18A, , ,FIR,,
3132,3748,3530,PA,41.545215,-76.732257,beacons_kml,"AIRWAY BEACON 16<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=LZ2018</a></p>", , ,FIR,,
4973,6036,3530,PA,41.540347,-76.73194,New York Sectional Aeronautical Chart,16, , ,FIR,,
3130,3746,3531,PA,41.23268,-76.777618,beacons_kml,"AIRWAY BCN 14 NNE OF MUNCY<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=LZ1953</a></p>", , ,FIR,,
